next.config.ts(1,31): error TS2307: Cannot find module 'next' or its corresponding type declarations.
src/app/worksheet.tsx(1456,15): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1458,13): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1470,13): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1471,14): error TS2741: Property 'children' is missing in type '{ id: string; title: string; defaultOpen: false; }' but required in type '{ id: string; title: ReactNode; children: ReactNode; defaultOpen?: boolean | undefined; className?: string | undefined; triggerClassName?: string | undefined; }'.
src/app/worksheet.tsx(1476,15): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1477,17): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1479,76): error TS7006: Parameter 'item' implicitly has an 'any' type.
src/app/worksheet.tsx(1482,34): error TS7006: Parameter 'item' implicitly has an 'any' type.
src/app/worksheet.tsx(1485,31): error TS7006: Parameter 'item' implicitly has an 'any' type.
src/app/worksheet.tsx(1490,34): error TS7006: Parameter 'item' implicitly has an 'any' type.
src/app/worksheet.tsx(1493,31): error TS7006: Parameter 'item' implicitly has an 'any' type.
src/app/worksheet.tsx(1502,23): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1502,45): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1504,17): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1505,17): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1515,23): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1515,60): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1516,23): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1525,23): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1528,17): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1529,17): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1530,19): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1530,55): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1531,19): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1533,19): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1534,17): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1535,17): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1536,19): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1536,59): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1537,19): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1539,19): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1540,17): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1541,15): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1543,14): error TS2741: Property 'children' is missing in type '{ id: string; title: any; defaultOpen: false; }' but required in type '{ id: string; title: ReactNode; children: ReactNode; defaultOpen?: boolean | undefined; className?: string | undefined; triggerClassName?: string | undefined; }'.
src/app/worksheet.tsx(1546,17): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1565,17): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1569,15): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1571,42): error TS7031: Binding element 'step' implicitly has an 'any' type.
src/app/worksheet.tsx(1571,48): error TS7031: Binding element 'assessment' implicitly has an 'any' type.
src/app/worksheet.tsx(1574,23): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1585,25): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1588,25): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1589,25): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1593,25): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1594,23): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1598,19): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1600,19): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1602,15): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1606,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/worksheet.tsx(1607,5): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(3,70): error TS2307: Cannot find module 'react' or its corresponding type declarations.
src/components/contextual-section-navigation.tsx(4,33): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
src/components/contextual-section-navigation.tsx(5,27): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
src/components/contextual-section-navigation.tsx(26,10): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(27,5): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(29,51): error TS7006: Parameter 'event' implicitly has an 'any' type.
src/components/contextual-section-navigation.tsx(30,5): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(31,5): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(32,26): error TS7006: Parameter 'item' implicitly has an 'any' type.
src/components/contextual-section-navigation.tsx(32,35): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(32,253): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(33,32): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(33,108): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(34,5): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(35,3): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(54,89): error TS18046: 'last' is of type 'unknown'.
src/components/contextual-section-navigation.tsx(55,94): error TS18046: 'first' is of type 'unknown'.
src/components/contextual-section-navigation.tsx(72,10): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(73,5): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(74,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(74,116): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(76,5): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(78,5): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(78,31): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(78,62): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(78,77): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(84,14): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(85,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(86,9): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(86,99): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(88,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(89,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(89,105): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(90,5): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/contextual-section-navigation.tsx(91,3): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/icons.tsx(9,8): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
src/components/mobile-navigation-overlay.tsx(3,35): error TS2307: Cannot find module 'react' or its corresponding type declarations.
src/components/mobile-navigation-overlay.tsx(4,36): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
src/components/mobile-navigation-overlay.tsx(42,89): error TS18046: 'last' is of type 'unknown'.
src/components/mobile-navigation-overlay.tsx(43,94): error TS18046: 'first' is of type 'unknown'.
src/components/mobile-navigation-overlay.tsx(63,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/mobile-navigation-overlay.tsx(74,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/components/mobile-navigation-overlay.tsx(77,9): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
